Product_ID,Product_Name,Brand,Category,Sub_Category,Material,Unit_Cost,Selling_Price,MRP,Warranty_Years
PROD8760,HabiNest Doormat Model 3760,Furnivo,Home Utility,Doormat,Plastic,5811.98,8912.24,10249.08,1
PROD8761,HomeSphere Bed Model 3761,Zenvilla,Furniture,Bed,Plastic,2728.91,6056.8,6965.32,1
PROD8762,SpaceCraft TV Unit Model 3762,CasaNova,Furniture,TV Unit,Fabric,16851.73,33697.8,38752.47,0
PROD8763,Roomify Study Desk Model 3763,HomeSphere,Furniture,Study Table,Fabric,18601.01,43405.29,49916.08,1
PROD8764,Zenvilla Pillow Model 3764,Zenvilla,Bedding & Furnishings,Pillow,Metal,11422.17,17852.07,20529.88,2
PROD8765,IndiCasa Bedsheet Model 3765,Zenvilla,Bedding & Furnishings,Bedsheet,Wood,6239.09,14825.66,17049.51,0
PROD8766,UrbanNest Step Ladder Model 3766,Roomify,Home Utility,Step Ladder,Plastic,8107.28,11714.05,13471.16,0
PROD8767,HomeSphere Cookware Set Model 3767,Nestora,Kitchen & Dining,Cookware Set,Metal,12496.39,29075.31,33436.61,2
PROD8768,BharatLiving Mirror Model 3768,Zenvilla,Home Decor,Mirror,Plastic,17729.06,37483.26,43105.75,3
PROD8769,IndiCasa Dinnerware Model 3769,Zenvilla,Kitchen & Dining,Dinnerware,Glass,10316.37,16472.08,18942.89,0
PROD8770,HomeSphere Decor Accents Model 3770,Furnivo,Home Decor,Decor Accents,Glass,7603.7,15334.48,17634.65,0
PROD8771,Livora Clock Model 3771,IndiCasa,Home Decor,Clock,Fabric,6726.47,10303.36,11848.86,0
PROD8772,HomeSphere Storage Container Model 3772,InHome,Kitchen & Dining,Storage Container,Plastic,15174.84,23685.73,27238.59,1
PROD8773,CasaNova Storage Cabinet Model 3773,Zenvilla,Storage & Organisation,Storage Cabinet,Fabric,15073.05,29614.8,34057.02,0
PROD8774,Zenvilla Clock Model 3774,HomeSphere,Home Decor,Clock,Glass,9553.65,13697.72,15752.38,0
PROD8775,HomeSphere Desk Lamp Model 3775,Roomify,Lighting,Table Lamp,Plastic,1820.02,3360.04,3864.05,2
PROD8776,Furnivo Mirror Model 3776,UrbanNest,Home Decor,Mirror,Glass,11476.6,20576.6,23663.09,3
PROD8777,CasaNova Ironing Board Model 3777,SpaceCraft,Home Utility,Ironing Board,Metal,3744.86,7006.4,8057.36,2
PROD8778,Livora Step Ladder Model 3778,HomeSphere,Home Utility,Step Ladder,Plastic,14524.73,33350.83,38353.45,3
PROD8779,DesiCraft Step Ladder Model 3779,HabiNest,Home Utility,Step Ladder,Plastic,19727.26,28943.17,33284.65,1
PROD8780,InHome TV Unit Model 3780,HomeSphere,Furniture,TV Unit,Glass,6209.86,8927.49,10266.61,0
PROD8781,IndiCasa Curtain Model 3781,BharatLiving,Bedding & Furnishings,Curtain,Wood,9319.78,17431.72,20046.48,3
PROD8782,Zenvilla Sofa Model 3782,Roomify,Furniture,Sofa,Fabric,6376.39,13427.19,15441.27,1
PROD8783,BharatLiving Doormat Model 3783,BharatLiving,Home Utility,Doormat,Glass,5431.55,11198.97,12878.82,2
PROD8784,HomeSphere Pillow Model 3784,CasaNova,Bedding & Furnishings,Pillow,Metal,10262.7,20529.25,23608.64,1
PROD8785,SpaceCraft Bedsheet Model 3785,Decoria,Bedding & Furnishings,Bedsheet,Wood,6586.6,12439.04,14304.9,2
PROD8786,Furnivo Bedsheet Model 3786,IndiCasa,Bedding & Furnishings,Bedsheet,Metal,15273.21,34790.24,40008.78,0
PROD8787,Nestora Dinnerware Model 3787,UrbanNest,Kitchen & Dining,Dinnerware,Metal,7092.72,12283.56,14126.09,1
PROD8788,HomeSphere Plastic Box Model 3788,HabiNest,Storage & Organisation,Plastic Box,Wood,3351.63,5935.07,6825.33,3
PROD8789,BharatLiving Ironing Board Model 3789,Decoria,Home Utility,Ironing Board,Fabric,10890.09,20428.41,23492.67,1
PROD8790,Roomify Storage Cabinet Model 3790,BharatLiving,Storage & Organisation,Storage Cabinet,Fabric,7832.59,14729.51,16938.94,3
PROD8791,InHome Desk Lamp Model 3791,Furnivo,Lighting,Table Lamp,Fabric,2345.23,3806.65,4377.65,3
PROD8792,BharatLiving Dinnerware Model 3792,HomeSphere,Kitchen & Dining,Dinnerware,Wood,18458.25,30180.55,34707.63,1
PROD8793,AuraHome Clock Model 3793,HabiNest,Home Decor,Clock,Fabric,8394.98,16927.05,19466.11,0
PROD8794,UrbanNest Pillow Model 3794,SpaceCraft,Bedding & Furnishings,Pillow,Fabric,18489.43,35031.69,40286.44,0
PROD8795,VastuLiving Sofa Model 3795,SpaceCraft,Furniture,Sofa,Glass,13673.84,29079.42,33441.33,0
PROD8796,CasaAura Study Desk Model 3796,Nestora,Furniture,Study Table,Plastic,17053.84,35824.17,41197.8,3
PROD8797,BharatLiving Ironing Board Model 3797,AuraHome,Home Utility,Ironing Board,Fabric,6529.87,12750.86,14663.49,2
PROD8798,CasaAura Modular Shelf Model 3798,BharatLiving,Storage & Organisation,Modular Shelf,Fabric,16633.59,36080.42,41492.48,2
PROD8799,HomeSphere Wall Art Model 3799,IndiCasa,Home Decor,Wall Art,Metal,8087.66,16611.25,19102.94,3
PROD8800,SpaceCraft Ironing Board Model 3800,Zenvilla,Home Utility,Ironing Board,Fabric,3009.9,4281.17,4923.35,3
PROD8801,IndiCasa Modular Shelf Model 3801,VastuLiving,Storage & Organisation,Modular Shelf,Wood,13457.55,27122.63,31191.02,0
PROD8802,IndiCasa Ceiling Light Model 3802,CasaAura,Lighting,Ceiling Light,Glass,19458.4,32510.6,37387.19,2
PROD8803,Furnivo TV Unit Model 3803,CasaAura,Furniture,TV Unit,Glass,2058.33,4423.95,5087.54,3
PROD8804,AuraHome Plastic Box Model 3804,BharatLiving,Storage & Organisation,Plastic Box,Metal,13846.25,30572.12,35157.94,3
PROD8805,SpaceCraft Modular Shelf Model 3805,BharatLiving,Storage & Organisation,Modular Shelf,Plastic,7774.79,16982.09,19529.4,2
PROD8806,IndiCasa Wall Art Model 3806,Nestora,Home Decor,Wall Art,Fabric,13814.57,23349.41,26851.82,1
PROD8807,AuraHome Wall Art Model 3807,HabiNest,Home Decor,Wall Art,Glass,3402.02,7257.47,8346.09,3
PROD8808,CasaNova Curtain Model 3808,Zenvilla,Bedding & Furnishings,Curtain,Fabric,4586.66,6433,7397.95,1
PROD8809,Nestora Dining Desk Model 3809,Livora,Furniture,Dining Table,Metal,17951.43,27655.75,31804.11,0
PROD8810,HomeSphere Plastic Box Model 3810,VastuLiving,Storage & Organisation,Plastic Box,Glass,10910.37,19952.14,22944.96,2
PROD8811,DesiCraft Storage Cabinet Model 3811,VastuLiving,Storage & Organisation,Storage Cabinet,Plastic,19530.72,35129.15,40398.52,2
PROD8812,CasaNova Mirror Model 3812,Decoria,Home Decor,Mirror,Fabric,10559.9,25209.61,28991.05,1
PROD8813,UrbanNest Pillow Model 3813,Roomify,Bedding & Furnishings,Pillow,Plastic,16323.14,29614.47,34056.64,3
PROD8814,AuraHome Bedsheet Model 3814,Roomify,Bedding & Furnishings,Bedsheet,Metal,12332.11,24397.98,28057.68,3
PROD8815,Livora Decor Accents Model 3815,Zenvilla,Home Decor,Decor Accents,Plastic,15768.13,23896.94,27481.48,2
PROD8816,CasaAura Step Ladder Model 3816,Roomify,Home Utility,Step Ladder,Metal,15193.69,24184.26,27811.9,2
PROD8817,InHome Modular Shelf Model 3817,HabiNest,Storage & Organisation,Modular Shelf,Fabric,16475.12,34403.94,39564.53,2
PROD8818,BharatLiving Curtain Model 3818,IndiCasa,Bedding & Furnishings,Curtain,Plastic,12373.88,27197.18,31276.76,1
PROD8819,HomeSphere Cookware Set Model 3819,Zenvilla,Kitchen & Dining,Cookware Set,Wood,19634.63,42838.4,49264.16,2
PROD8820,HomeSphere Wall Art Model 3820,Livora,Home Decor,Wall Art,Wood,14792.36,29125.02,33493.77,0
PROD8821,Decoria Plastic Box Model 3821,CasaAura,Storage & Organisation,Plastic Box,Glass,6498.7,9671.83,11122.6,3
PROD8822,CasaNova Dinnerware Model 3822,DesiCraft,Kitchen & Dining,Dinnerware,Metal,15928.86,31535.71,36266.07,2
PROD8823,SpaceCraft Ceiling Light Model 3823,Roomify,Lighting,Ceiling Light,Glass,13070.06,21710.98,24967.63,0
PROD8824,Furnivo Floor Lamp Model 3824,VastuLiving,Lighting,Floor Lamp,Glass,9384.02,20903.77,24039.34,1
PROD8825,AuraHome Comforter Model 3825,VastuLiving,Bedding & Furnishings,Comforter,Wood,16700.32,38937.3,44777.89,0
PROD8826,HabiNest Modular Shelf Model 3826,BharatLiving,Storage & Organisation,Modular Shelf,Fabric,6086.07,14191.01,16319.66,2
PROD8827,DesiCraft Doormat Model 3827,InHome,Home Utility,Doormat,Plastic,12928.83,23183.77,26661.34,3
PROD8828,CasaAura Comforter Model 3828,Furnivo,Bedding & Furnishings,Comforter,Metal,4356.78,7669.12,8819.49,0
PROD8829,VastuLiving Floor Lamp Model 3829,Furnivo,Lighting,Floor Lamp,Metal,19844.41,45044.21,51800.84,2
PROD8830,CasaAura Ceiling Light Model 3830,Zenvilla,Lighting,Ceiling Light,Glass,7717.28,12577.17,14463.75,3
PROD8831,DesiCraft Clock Model 3831,SpaceCraft,Home Decor,Clock,Metal,14477.53,21961.07,25255.23,1
PROD8832,DesiCraft Floor Lamp Model 3832,Nestora,Lighting,Floor Lamp,Glass,14657.07,24654.5,28352.67,1
PROD8833,IndiCasa Doormat Model 3833,DesiCraft,Home Utility,Doormat,Glass,18850.04,44457.93,51126.62,1
PROD8834,UrbanNest Step Ladder Model 3834,CasaNova,Home Utility,Step Ladder,Fabric,4287.91,9206.01,10586.91,0
PROD8835,Zenvilla Ceiling Light Model 3835,IndiCasa,Lighting,Ceiling Light,Plastic,10249.33,23141.71,26612.97,2
PROD8836,Livora Floor Lamp Model 3836,BharatLiving,Lighting,Floor Lamp,Metal,13512.98,27384.95,31492.69,2
PROD8837,Livora Bedsheet Model 3837,VastuLiving,Bedding & Furnishings,Bedsheet,Wood,11028.82,18330.4,21079.96,1
PROD8838,IndiCasa Dinnerware Model 3838,VastuLiving,Kitchen & Dining,Dinnerware,Fabric,4843.34,7860.65,9039.75,3
PROD8839,Decoria Step Ladder Model 3839,AuraHome,Home Utility,Step Ladder,Fabric,13789.46,25640.19,29486.22,2
PROD8840,VastuLiving Storage Container Model 3840,SpaceCraft,Kitchen & Dining,Storage Container,Fabric,11887.91,17495.33,20119.63,0
PROD8841,InHome Mirror Model 3841,Livora,Home Decor,Mirror,Glass,4256.57,8955.21,10298.49,3
PROD8842,VastuLiving TV Unit Model 3842,Nestora,Furniture,TV Unit,Wood,7903.15,17902.5,20587.88,0
PROD8843,BharatLiving Modular Shelf Model 3843,CasaAura,Storage & Organisation,Modular Shelf,Glass,3169.66,7258.45,8347.22,1
PROD8844,DesiCraft Study Desk Model 3844,DesiCraft,Furniture,Study Table,Plastic,9315.5,20409.74,23471.2,0
PROD8845,InHome Pillow Model 3845,Livora,Bedding & Furnishings,Pillow,Plastic,17818.25,39119.97,44987.97,0
PROD8846,SpaceCraft Mirror Model 3846,DesiCraft,Home Decor,Mirror,Wood,9827.34,17141.3,19712.49,1
PROD8847,CasaAura Cookware Set Model 3847,HabiNest,Kitchen & Dining,Cookware Set,Wood,11954.89,18515.43,21292.74,1
PROD8848,IndiCasa Pillow Model 3848,CasaAura,Bedding & Furnishings,Pillow,Plastic,6581.31,9538.97,10969.82,2
PROD8849,Furnivo Step Ladder Model 3849,Nestora,Home Utility,Step Ladder,Glass,4827.24,10818.82,12441.64,0
PROD8850,Roomify Floor Lamp Model 3850,UrbanNest,Lighting,Floor Lamp,Wood,7626.66,18234.12,20969.24,3
PROD8851,Nestora Wardrobe Model 3851,AuraHome,Furniture,Wardrobe,Plastic,16128.21,26777.49,30794.11,3
PROD8852,SpaceCraft Step Ladder Model 3852,Decoria,Home Utility,Step Ladder,Plastic,4746.84,7201.08,8281.24,0
PROD8853,UrbanNest Bedsheet Model 3853,HabiNest,Bedding & Furnishings,Bedsheet,Wood,19342.15,41607.93,47849.12,1
PROD8854,Decoria Step Ladder Model 3854,IndiCasa,Home Utility,Step Ladder,Fabric,17014.11,29308.61,33704.9,0
PROD8855,InHome Modular Shelf Model 3855,CasaAura,Storage & Organisation,Modular Shelf,Metal,1255.18,2855.13,3283.4,3
PROD8856,HabiNest Desk Lamp Model 3856,HomeSphere,Lighting,Table Lamp,Metal,11728.64,18108.37,20824.63,1
PROD8857,HomeSphere Bedsheet Model 3857,AuraHome,Bedding & Furnishings,Bedsheet,Metal,749.21,1282.56,1474.94,1
PROD8858,Decoria TV Unit Model 3858,Nestora,Furniture,TV Unit,Metal,9765.22,16112.59,18529.48,1
PROD8859,UrbanNest Comforter Model 3859,Decoria,Bedding & Furnishings,Comforter,Metal,11591.93,16812.64,19334.54,2
PROD8860,HomeSphere Curtain Model 3860,CasaAura,Bedding & Furnishings,Curtain,Fabric,9027.65,17355.2,19958.48,0
PROD8861,Zenvilla Step Ladder Model 3861,CasaNova,Home Utility,Step Ladder,Fabric,4024.94,8688.35,9991.6,1
PROD8862,Livora Step Ladder Model 3862,HabiNest,Home Utility,Step Ladder,Plastic,11803.33,24932.47,28672.34,2
PROD8863,Livora Doormat Model 3863,Decoria,Home Utility,Doormat,Fabric,12403.77,29589.02,34027.37,0
PROD8864,IndiCasa Dinnerware Model 3864,Zenvilla,Kitchen & Dining,Dinnerware,Plastic,15022.35,26769.1,30784.46,0
PROD8865,IndiCasa Study Desk Model 3865,BharatLiving,Furniture,Study Table,Metal,5452.04,10075.35,11586.65,2
PROD8866,Furnivo Floor Lamp Model 3866,CasaAura,Lighting,Floor Lamp,Wood,13016.49,20849.72,23977.18,0
PROD8867,HomeSphere Storage Container Model 3867,UrbanNest,Kitchen & Dining,Storage Container,Fabric,19896.61,43502.58,50027.97,2
PROD8868,CasaAura Dinnerware Model 3868,Zenvilla,Kitchen & Dining,Dinnerware,Wood,17609.24,32638.28,37534.02,0
PROD8869,SpaceCraft Floor Lamp Model 3869,HomeSphere,Lighting,Floor Lamp,Fabric,19051.03,27832.51,32007.39,0
PROD8870,SpaceCraft Floor Lamp Model 3870,CasaNova,Lighting,Floor Lamp,Fabric,13691.22,25779.76,29646.72,2
PROD8871,Zenvilla Ceiling Light Model 3871,Furnivo,Lighting,Ceiling Light,Wood,13381.32,25401.65,29211.9,1
PROD8872,Livora Storage Container Model 3872,Zenvilla,Kitchen & Dining,Storage Container,Glass,5316.3,8831.15,10155.82,1
PROD8873,CasaNova Pillow Model 3873,Furnivo,Bedding & Furnishings,Pillow,Plastic,15628.84,29850.23,34327.76,0
PROD8874,Zenvilla Plastic Box Model 3874,Roomify,Storage & Organisation,Plastic Box,Fabric,4898.11,7523.47,8651.99,0
PROD8875,UrbanNest Floor Lamp Model 3875,HomeSphere,Lighting,Floor Lamp,Metal,696.97,1434.53,1649.71,1
PROD8876,UrbanNest Floor Lamp Model 3876,BharatLiving,Lighting,Floor Lamp,Fabric,1844.11,4232.22,4867.05,3
PROD8877,CasaAura Decor Accents Model 3877,IndiCasa,Home Decor,Decor Accents,Plastic,1424.54,2364.12,2718.74,1
PROD8878,VastuLiving Mirror Model 3878,IndiCasa,Home Decor,Mirror,Plastic,14041.6,30450.95,35018.59,0
PROD8879,Livora Sofa Model 3879,AuraHome,Furniture,Sofa,Glass,7921.61,11973.2,13769.18,1
PROD8880,Furnivo Step Ladder Model 3880,InHome,Home Utility,Step Ladder,Fabric,1147.25,2702.35,3107.7,0
PROD8881,IndiCasa Storage Cabinet Model 3881,UrbanNest,Storage & Organisation,Storage Cabinet,Wood,13799.07,19650.66,22598.26,3
PROD8882,InHome TV Unit Model 3882,CasaNova,Furniture,TV Unit,Plastic,7250.21,16977.06,19523.62,2
PROD8883,UrbanNest Wall Art Model 3883,Decoria,Home Decor,Wall Art,Plastic,12745.99,25747.93,29610.12,3
PROD8884,VastuLiving Desk Lamp Model 3884,HomeSphere,Lighting,Table Lamp,Metal,13450.75,22175.19,25501.47,0
PROD8885,Zenvilla Mirror Model 3885,AuraHome,Home Decor,Mirror,Plastic,5262.78,8830.57,10155.16,1
PROD8886,Zenvilla Storage Cabinet Model 3886,Furnivo,Storage & Organisation,Storage Cabinet,Plastic,3532.45,5412.68,6224.58,2
PROD8887,HabiNest Wall Art Model 3887,BharatLiving,Home Decor,Wall Art,Glass,12188.7,17113.9,19680.99,2
PROD8888,IndiCasa Cookware Set Model 3888,HomeSphere,Kitchen & Dining,Cookware Set,Glass,15712.93,31742.19,36503.52,3
PROD8889,BharatLiving Mirror Model 3889,SpaceCraft,Home Decor,Mirror,Wood,4565.44,10839.85,12465.83,1
PROD8890,InHome Curtain Model 3890,Livora,Bedding & Furnishings,Curtain,Plastic,10890.62,17053.99,19612.09,0
PROD8891,Nestora Study Desk Model 3891,CasaNova,Furniture,Study Table,Fabric,19092.6,37274.76,42865.97,3
PROD8892,AuraHome Bed Model 3892,Nestora,Furniture,Bed,Wood,19379.93,27902.82,32088.24,0
PROD8893,HomeSphere Doormat Model 3893,SpaceCraft,Home Utility,Doormat,Metal,10483.72,17115.16,19682.43,1
PROD8894,HabiNest Step Ladder Model 3894,Furnivo,Home Utility,Step Ladder,Fabric,11481.5,22493.97,25868.07,2
PROD8895,UrbanNest Modular Shelf Model 3895,BharatLiving,Storage & Organisation,Modular Shelf,Glass,5829.65,10693.44,12297.46,2
PROD8896,HomeSphere Floor Lamp Model 3896,SpaceCraft,Lighting,Floor Lamp,Glass,16858.9,33943.86,39035.44,0
PROD8897,Zenvilla Dinnerware Model 3897,InHome,Kitchen & Dining,Dinnerware,Glass,11098.48,16695.38,19199.69,1
PROD8898,Roomify Plastic Box Model 3898,SpaceCraft,Storage & Organisation,Plastic Box,Fabric,8900.76,16316.97,18764.52,0
PROD8899,AuraHome Decor Accents Model 3899,AuraHome,Home Decor,Decor Accents,Metal,19912.32,43268.64,49758.94,2
PROD8900,BharatLiving Wall Art Model 3900,Furnivo,Home Decor,Wall Art,Plastic,5665.51,9361.25,10765.44,3
PROD8901,InHome Wall Art Model 3901,CasaNova,Home Decor,Wall Art,Wood,16953.52,25223.29,29006.78,3
PROD8902,BharatLiving Modular Shelf Model 3902,CasaAura,Storage & Organisation,Modular Shelf,Wood,3004.76,6569.18,7554.56,1
PROD8903,IndiCasa Ceiling Light Model 3903,VastuLiving,Lighting,Ceiling Light,Glass,13560.37,22006.24,25307.18,1
PROD8904,InHome Desk Lamp Model 3904,Furnivo,Lighting,Table Lamp,Metal,6425.37,13078.41,15040.17,2
PROD8905,Roomify Decor Accents Model 3905,InHome,Home Decor,Decor Accents,Glass,11014.29,24126.6,27745.59,2
PROD8906,Furnivo Ironing Board Model 3906,IndiCasa,Home Utility,Ironing Board,Wood,13949.77,28386.46,32644.43,0
PROD8907,HomeSphere Step Ladder Model 3907,InHome,Home Utility,Step Ladder,Fabric,7069.03,12916.78,14854.3,3
PROD8908,AuraHome Storage Container Model 3908,VastuLiving,Kitchen & Dining,Storage Container,Wood,16565.32,38118.29,43836.03,1
PROD8909,UrbanNest Comforter Model 3909,BharatLiving,Bedding & Furnishings,Comforter,Metal,12907.8,19970.33,22965.88,0
PROD8910,Zenvilla Storage Cabinet Model 3910,BharatLiving,Storage & Organisation,Storage Cabinet,Plastic,7841.79,11227,12911.05,3
PROD8911,InHome Doormat Model 3911,Zenvilla,Home Utility,Doormat,Metal,9576.89,15508.79,17835.11,3
PROD8912,Roomify Modular Shelf Model 3912,UrbanNest,Storage & Organisation,Modular Shelf,Fabric,18513.98,32808.68,37729.98,3
PROD8913,Decoria Comforter Model 3913,Nestora,Bedding & Furnishings,Comforter,Glass,15388.26,30609.58,35201.02,0
PROD8914,CasaAura TV Unit Model 3914,InHome,Furniture,TV Unit,Metal,7962.34,18202.77,20933.19,0
PROD8915,Decoria Plastic Box Model 3915,VastuLiving,Storage & Organisation,Plastic Box,Glass,18506.79,43743.6,50305.14,3
PROD8916,HabiNest Modular Shelf Model 3916,CasaAura,Storage & Organisation,Modular Shelf,Glass,14180.88,33419.87,38432.85,0
PROD8917,BharatLiving Pillow Model 3917,HabiNest,Bedding & Furnishings,Pillow,Metal,19381.12,45959.99,52853.99,3
PROD8918,InHome Step Ladder Model 3918,IndiCasa,Home Utility,Step Ladder,Wood,14855.92,35242.94,40529.38,0
PROD8919,Furnivo Storage Cabinet Model 3919,SpaceCraft,Storage & Organisation,Storage Cabinet,Wood,1371.98,2533.51,2913.54,0
PROD8920,BharatLiving Mirror Model 3920,Furnivo,Home Decor,Mirror,Fabric,9993.62,22780.39,26197.45,0
PROD8921,CasaAura Step Ladder Model 3921,BharatLiving,Home Utility,Step Ladder,Wood,13854.94,20950.05,24092.56,3
PROD8922,Decoria Storage Container Model 3922,InHome,Kitchen & Dining,Storage Container,Wood,12457.1,25954.74,29847.95,0
PROD8923,IndiCasa Bedsheet Model 3923,HabiNest,Bedding & Furnishings,Bedsheet,Plastic,12265.88,24127.98,27747.18,1
PROD8924,InHome Wall Art Model 3924,Livora,Home Decor,Wall Art,Glass,1547.77,3182.83,3660.25,3
PROD8925,UrbanNest Comforter Model 3925,CasaAura,Bedding & Furnishings,Comforter,Wood,14143.56,31828.03,36602.23,1
PROD8926,Zenvilla Bed Model 3926,BharatLiving,Furniture,Bed,Wood,11990.05,16984.83,19532.55,1
PROD8927,CasaAura Desk Lamp Model 3927,Decoria,Lighting,Table Lamp,Fabric,10561.91,19186.42,22064.38,1
PROD8928,AuraHome Ironing Board Model 3928,UrbanNest,Home Utility,Ironing Board,Plastic,15750.18,24338.24,27988.98,3
PROD8929,Decoria Storage Container Model 3929,Furnivo,Kitchen & Dining,Storage Container,Glass,12032.58,23137.44,26608.06,3
PROD8930,VastuLiving Storage Cabinet Model 3930,CasaNova,Storage & Organisation,Storage Cabinet,Glass,13054.37,27179.71,31256.67,3
PROD8931,CasaAura Storage Cabinet Model 3931,HomeSphere,Storage & Organisation,Storage Cabinet,Fabric,10256.28,20766.96,23882,3
PROD8932,Furnivo Step Ladder Model 3932,SpaceCraft,Home Utility,Step Ladder,Plastic,8861.62,12952.76,14895.67,1
PROD8933,Zenvilla Bed Model 3933,Furnivo,Furniture,Bed,Plastic,1514.35,2686.45,3089.42,2
PROD8934,DesiCraft Bedsheet Model 3934,InHome,Bedding & Furnishings,Bedsheet,Glass,1606.75,2686.47,3089.44,3
PROD8935,SpaceCraft Decor Accents Model 3935,HabiNest,Home Decor,Decor Accents,Fabric,2315.72,5318.33,6116.08,0
PROD8936,UrbanNest Ironing Board Model 3936,HabiNest,Home Utility,Ironing Board,Wood,16255.57,34651.75,39849.51,1
PROD8937,IndiCasa Floor Lamp Model 3937,Zenvilla,Lighting,Floor Lamp,Glass,14646.91,32261.57,37100.81,3
PROD8938,DesiCraft Modular Shelf Model 3938,AuraHome,Storage & Organisation,Modular Shelf,Glass,11527.88,23226.54,26710.52,3
PROD8939,UrbanNest Step Ladder Model 3939,DesiCraft,Home Utility,Step Ladder,Metal,16935.09,38026.86,43730.89,3
PROD8940,Livora Step Ladder Model 3940,AuraHome,Home Utility,Step Ladder,Wood,11754.54,17531.05,20160.71,0
PROD8941,AuraHome Dinnerware Model 3941,HomeSphere,Kitchen & Dining,Dinnerware,Metal,17605.27,31307.11,36003.18,0
PROD8942,SpaceCraft Comforter Model 3942,SpaceCraft,Bedding & Furnishings,Comforter,Wood,8675.09,15548.27,17880.51,0
PROD8943,HomeSphere Cookware Set Model 3943,SpaceCraft,Kitchen & Dining,Cookware Set,Metal,15424.92,28355.22,32608.5,2
PROD8944,HomeSphere Wardrobe Model 3944,CasaNova,Furniture,Wardrobe,Wood,8290.38,11945.25,13737.04,2
PROD8945,HomeSphere Cookware Set Model 3945,Roomify,Kitchen & Dining,Cookware Set,Plastic,13953.31,24027.02,27631.07,3
PROD8946,CasaNova Comforter Model 3946,InHome,Bedding & Furnishings,Comforter,Wood,19721.06,40377.81,46434.48,3
PROD8947,BharatLiving Bedsheet Model 3947,IndiCasa,Bedding & Furnishings,Bedsheet,Wood,17745.17,32415.03,37277.28,1
PROD8948,DesiCraft Cookware Set Model 3948,Nestora,Kitchen & Dining,Cookware Set,Plastic,16319.61,38054.9,43763.13,3
PROD8949,Decoria Curtain Model 3949,VastuLiving,Bedding & Furnishings,Curtain,Metal,19327.12,46097.64,53012.29,1
PROD8950,CasaAura Sofa Model 3950,HabiNest,Furniture,Sofa,Metal,5105.6,8734.06,10044.17,2
PROD8951,InHome Doormat Model 3951,AuraHome,Home Utility,Doormat,Fabric,11172.96,16807.19,19328.27,1
PROD8952,Nestora Mirror Model 3952,BharatLiving,Home Decor,Mirror,Glass,14857.79,30893.23,35527.21,0
PROD8953,BharatLiving Wall Art Model 3953,AuraHome,Home Decor,Wall Art,Plastic,19726.35,29028.29,33382.53,1
PROD8954,Nestora Dinnerware Model 3954,UrbanNest,Kitchen & Dining,Dinnerware,Plastic,18254.71,25722.26,29580.6,3
PROD8955,AuraHome Storage Container Model 3955,Livora,Kitchen & Dining,Storage Container,Metal,15417.43,26356.68,30310.18,3
PROD8956,Zenvilla Desk Lamp Model 3956,Decoria,Lighting,Table Lamp,Wood,7454.95,16454.8,18923.02,3
PROD8957,Livora Storage Cabinet Model 3957,Furnivo,Storage & Organisation,Storage Cabinet,Plastic,6963.52,15098.32,17363.07,2
PROD8958,InHome Storage Container Model 3958,DesiCraft,Kitchen & Dining,Storage Container,Glass,2278.67,3740.89,4302.02,0
PROD8959,BharatLiving Floor Lamp Model 3959,Livora,Lighting,Floor Lamp,Metal,6990.75,13683.4,15735.91,2
PROD8960,Zenvilla Curtain Model 3960,UrbanNest,Bedding & Furnishings,Curtain,Metal,15376.25,32157.32,36980.92,0
PROD8961,HomeSphere Floor Lamp Model 3961,CasaNova,Lighting,Floor Lamp,Plastic,12510.08,21729.05,24988.41,2
PROD8962,AuraHome Doormat Model 3962,Livora,Home Utility,Doormat,Plastic,13732.55,31971.91,36767.7,3
PROD8963,AuraHome Plastic Box Model 3963,Furnivo,Storage & Organisation,Plastic Box,Plastic,8418.07,12720.33,14628.38,2
PROD8964,UrbanNest Wall Art Model 3964,VastuLiving,Home Decor,Wall Art,Plastic,4027.45,7301.62,8396.86,3
PROD8965,CasaAura Modular Shelf Model 3965,Decoria,Storage & Organisation,Modular Shelf,Wood,8439.2,18187.62,20915.76,1
PROD8966,VastuLiving Dinnerware Model 3966,HabiNest,Kitchen & Dining,Dinnerware,Plastic,9604.13,19494.48,22418.65,1
PROD8967,Roomify Mirror Model 3967,IndiCasa,Home Decor,Mirror,Metal,12978.27,19102.68,21968.08,0
PROD8968,BharatLiving Dinnerware Model 3968,Roomify,Kitchen & Dining,Dinnerware,Wood,2894.76,4166.31,4791.26,2
PROD8969,Zenvilla Ironing Board Model 3969,HomeSphere,Home Utility,Ironing Board,Glass,5165.31,11051.73,12709.49,2
PROD8970,IndiCasa Ironing Board Model 3970,AuraHome,Home Utility,Ironing Board,Metal,18113.24,41034.78,47190,0
PROD8971,Livora Desk Lamp Model 3971,Decoria,Lighting,Table Lamp,Wood,18660.81,41253.66,47441.71,3
PROD8972,BharatLiving Sofa Model 3972,Nestora,Furniture,Sofa,Metal,18541.45,35398.59,40708.38,0
PROD8973,IndiCasa Plastic Box Model 3973,Zenvilla,Storage & Organisation,Plastic Box,Metal,12259.83,28928.32,33267.57,2
PROD8974,AuraHome Sofa Model 3974,Decoria,Furniture,Sofa,Wood,16153.74,33196.34,38175.79,3
PROD8975,HabiNest Ceiling Light Model 3975,Livora,Lighting,Ceiling Light,Wood,11863.36,27836.95,32012.49,0
