Customer_ID,Customer_Name,Segment,Gender,City_Tier,Loyalty_Tier
CUST103889,Joseph Smith,Consumer,Male,Tier 2,Platinum
CUST103890,Barbara Smith,Corporate,Female,Tier 2,Silver
CUST103891,Karen Garcia,Consumer,Female,Tier 3,Gold
CUST103892,Charles Thomas,Consumer,Female,Tier 2,Platinum
CUST103893,Linda Moore,Home Office,Female,Tier 3,Silver
CUST103894,William Hernandez,Home Office,Female,Tier 1,Platinum
CUST103895,Richard Gonzalez,Consumer,Male,Tier 3,Platinum
CUST103896,Linda Anderson,Consumer,Male,Tier 2,Silver
CUST103897,Jennifer Jackson,Home Office,Female,Tier 1,Platinum
CUST103898,Michael Martin,Home Office,Male,Tier 3,Silver
CUST103899,James Anderson,Consumer,Male,Tier 3,Silver
CUST103900,David Anderson,Home Office,Male,Tier 3,Silver
CUST103901,Susan Garcia,Home Office,Male,Tier 2,Platinum
CUST103902,Elizabeth Gonzalez,Consumer,Male,Tier 2,Platinum
CUST103903,Thomas Martin,Consumer,Male,Tier 3,Silver
CUST103904,Linda Wilson,Corporate,Male,Tier 3,Platinum
CUST103905,Barbara Davis,Consumer,Female,Tier 1,Silver
CUST103906,James Martinez,Home Office,Male,Tier 2,Gold
CUST103907,David Jones,Consumer,Male,Tier 2,Platinum
CUST103908,Michael Garcia,Consumer,Male,Tier 1,Platinum
CUST103909,Jessica Wilson,Consumer,Female,Tier 3,Gold
CUST103910,Richard Miller,Corporate,Female,Tier 3,Gold
CUST103911,Michael Moore,Corporate,Male,Tier 1,Gold
CUST103912,Thomas Jones,Home Office,Female,Tier 3,Silver
CUST103913,Elizabeth Moore,Corporate,Female,Tier 3,Silver
CUST103914,Susan Davis,Consumer,Male,Tier 1,Gold
CUST103915,David Martinez,Corporate,Female,Tier 1,Silver
CUST103916,William Williams,Consumer,Male,Tier 1,Platinum
CUST103917,Mary Garcia,Corporate,Female,Tier 3,Gold
CUST103918,Joseph Davis,Corporate,Male,Tier 1,Platinum
CUST103919,Susan Garcia,Corporate,Female,Tier 3,Silver
CUST103920,James Wilson,Consumer,Male,Tier 2,Gold
CUST103921,William Martinez,Corporate,Male,Tier 2,Silver
CUST103922,Linda Miller,Consumer,Female,Tier 1,Platinum
CUST103923,Elizabeth Smith,Consumer,Male,Tier 3,Silver
CUST103924,William Jackson,Home Office,Male,Tier 3,Platinum
CUST103925,William Taylor,Corporate,Female,Tier 3,Silver
CUST103926,William Martin,Home Office,Male,Tier 1,Platinum
CUST103927,Karen Rodriguez,Home Office,Male,Tier 3,Silver
CUST103928,Barbara Wilson,Consumer,Female,Tier 3,Gold
CUST103929,Joseph Hernandez,Corporate,Male,Tier 3,Gold
CUST103930,James Jones,Consumer,Female,Tier 2,Silver
CUST103931,Richard Jones,Consumer,Male,Tier 3,Platinum
CUST103932,Elizabeth Gonzalez,Corporate,Female,Tier 2,Silver
CUST103933,William Davis,Consumer,Female,Tier 3,Gold
CUST103934,Patricia Smith,Corporate,Male,Tier 3,Platinum
CUST103935,Robert Wilson,Corporate,Female,Tier 3,Silver
CUST103936,Jessica Martinez,Consumer,Male,Tier 2,Silver
CUST103937,Charles Johnson,Consumer,Male,Tier 3,Platinum
CUST103938,Robert Martinez,Home Office,Female,Tier 1,Silver
CUST103939,Jessica Brown,Consumer,Male,Tier 3,Gold
CUST103940,Patricia Thomas,Corporate,Male,Tier 2,Gold
CUST103941,Jennifer Thomas,Home Office,Female,Tier 2,Platinum
CUST103942,James Jones,Corporate,Male,Tier 1,Silver
CUST103943,William Thomas,Home Office,Male,Tier 1,Silver
CUST103944,Patricia Williams,Consumer,Female,Tier 1,Gold
CUST103945,Patricia Jones,Consumer,Male,Tier 2,Platinum
CUST103946,Susan Miller,Consumer,Male,Tier 3,Platinum
CUST103947,William Hernandez,Corporate,Female,Tier 3,Platinum
CUST103948,Mary Rodriguez,Home Office,Male,Tier 1,Gold
CUST103949,Elizabeth Wilson,Corporate,Male,Tier 1,Gold
CUST103950,Richard Martin,Home Office,Female,Tier 3,Platinum
CUST103951,Elizabeth Gonzalez,Consumer,Male,Tier 1,Platinum
CUST103952,Barbara Gonzalez,Corporate,Male,Tier 3,Silver
CUST103953,Jennifer Smith,Consumer,Female,Tier 3,Silver
CUST103954,Elizabeth Jackson,Corporate,Female,Tier 3,Platinum
CUST103955,William Moore,Consumer,Male,Tier 3,Gold
CUST103956,John Moore,Corporate,Male,Tier 2,Gold
CUST103957,Sarah Martinez,Corporate,Female,Tier 3,Silver
CUST103958,David Williams,Home Office,Male,Tier 1,Platinum
CUST103959,John Smith,Consumer,Male,Tier 1,Gold
CUST103960,Mary Miller,Home Office,Male,Tier 1,Gold
CUST103961,John Martin,Home Office,Female,Tier 1,Gold
CUST103962,Linda Johnson,Consumer,Male,Tier 2,Gold
CUST103963,Jessica Johnson,Corporate,Male,Tier 3,Silver
CUST103964,Robert Lopez,Home Office,Female,Tier 3,Gold
CUST103965,Jessica Taylor,Consumer,Female,Tier 1,Gold
CUST103966,James Taylor,Corporate,Female,Tier 1,Platinum
CUST103967,Elizabeth Wilson,Home Office,Male,Tier 1,Platinum
CUST103968,Robert Wilson,Home Office,Male,Tier 3,Silver
CUST103969,David Gonzalez,Home Office,Female,Tier 2,Silver
CUST103970,Patricia Miller,Corporate,Male,Tier 2,Silver
CUST103971,David Brown,Home Office,Male,Tier 2,Silver
CUST103972,Sarah Gonzalez,Corporate,Male,Tier 2,Gold
CUST103973,William Martinez,Home Office,Male,Tier 1,Platinum
CUST103974,Karen Martin,Consumer,Female,Tier 3,Gold
CUST103975,Linda Miller,Home Office,Female,Tier 1,Gold
CUST103976,Linda Brown,Consumer,Male,Tier 2,Gold
CUST103977,Patricia Brown,Consumer,Female,Tier 1,Platinum
CUST103978,Jennifer Garcia,Consumer,Male,Tier 2,Silver
CUST103979,John Moore,Corporate,Male,Tier 3,Silver
CUST103980,Elizabeth Hernandez,Consumer,Female,Tier 2,Platinum
CUST103981,Patricia Taylor,Home Office,Female,Tier 1,Platinum
CUST103982,Karen Johnson,Corporate,Male,Tier 3,Silver
CUST103983,Mary Smith,Consumer,Male,Tier 2,Gold
CUST103984,Sarah Lopez,Corporate,Male,Tier 2,Silver
CUST103985,Patricia Garcia,Corporate,Male,Tier 3,Platinum
CUST103986,Jessica Smith,Corporate,Female,Tier 1,Silver
CUST103987,Richard Jones,Home Office,Female,Tier 3,Silver
CUST103988,Susan Martinez,Consumer,Male,Tier 1,Silver
CUST103989,Linda Anderson,Corporate,Male,Tier 2,Platinum
CUST103990,Jennifer Brown,Corporate,Female,Tier 2,Platinum
CUST103991,Charles Jackson,Corporate,Male,Tier 3,Silver
CUST103992,Jennifer Martinez,Consumer,Female,Tier 2,Silver
CUST103993,Richard Anderson,Corporate,Male,Tier 3,Gold
CUST103994,Barbara Johnson,Corporate,Female,Tier 2,Gold
CUST103995,Jessica Anderson,Home Office,Male,Tier 2,Silver
CUST103996,Elizabeth Martinez,Consumer,Male,Tier 1,Platinum
CUST103997,Mary Martinez,Home Office,Male,Tier 3,Gold
CUST103998,Richard Jones,Consumer,Female,Tier 3,Silver
CUST103999,Jessica Brown,Consumer,Female,Tier 2,Gold
CUST_NEW_00001,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00002,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00003,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00004,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00005,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00006,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00007,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00008,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00009,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00010,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00011,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00012,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00013,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00014,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00015,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00016,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00017,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00018,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00019,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00020,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00021,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00022,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00023,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00024,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00025,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00026,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00027,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00028,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00029,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00030,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00031,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00032,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00033,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00034,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00035,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00036,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00037,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00038,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00039,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00040,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00041,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00042,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00043,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00044,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00045,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00046,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00047,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00048,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00049,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00050,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00051,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00052,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00053,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00054,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00055,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00056,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00057,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00058,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00059,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00060,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00061,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00062,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00063,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00064,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00065,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00066,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00067,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00068,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00069,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00070,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00071,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00072,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00073,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00074,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00075,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00076,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00077,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00078,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00079,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00080,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00081,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00082,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00083,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00084,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00085,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00086,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00087,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00088,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00089,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00090,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00091,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00092,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00093,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00094,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00095,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00096,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00097,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00098,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00099,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00100,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00101,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00102,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00103,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00104,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00105,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00106,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00107,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00108,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00109,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00110,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00111,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00112,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00113,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00114,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00115,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00116,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00117,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00118,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00119,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00120,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00121,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00122,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00123,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00124,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00125,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00126,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00127,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00128,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00129,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00130,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00131,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00132,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00133,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00134,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00135,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00136,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00137,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00138,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00139,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00140,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00141,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00142,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00143,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00144,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00145,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00146,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00147,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00148,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00149,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00150,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00151,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00152,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00153,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00154,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00155,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00156,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00157,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00158,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00159,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00160,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00161,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00162,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00163,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00164,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00165,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00166,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00167,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00168,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00169,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00170,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00171,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00172,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00173,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00174,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00175,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00176,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00177,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00178,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00179,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00180,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00181,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00182,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00183,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00184,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00185,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00186,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00187,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00188,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00189,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00190,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00191,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00192,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00193,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00194,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00195,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00196,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00197,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00198,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00199,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00200,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00201,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00202,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00203,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00204,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00205,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00206,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00207,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00208,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00209,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00210,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00211,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00212,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00213,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00214,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00215,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00216,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00217,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00218,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00219,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00220,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00221,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00222,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00223,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00224,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00225,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00226,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00227,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00228,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00229,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00230,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00231,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00232,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00233,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00234,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00235,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00236,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00237,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00238,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00239,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00240,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00241,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00242,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00243,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00244,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00245,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00246,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00247,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00248,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00249,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00250,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00251,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00252,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00253,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00254,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00255,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00256,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00257,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00258,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00259,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00260,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00261,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00262,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00263,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00264,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00265,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00266,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00267,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00268,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00269,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00270,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00271,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00272,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00273,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00274,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00275,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00276,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00277,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00278,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00279,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00280,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00281,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00282,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00283,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00284,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00285,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00286,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00287,Unknown,Unknown,Unknown,Unknown,Unknown
CUST_NEW_00288,Unknown,Unknown,Unknown,Unknown,Unknown
